time,seconds_elapsed,text
1702469907527474200,131233.4094741211,Time condition met as time is after 20:00
1702469907628151800,131233.51015185547,Time condition met as time is after 20:00
1702469907728859600,131233.61085961913,Time condition met as time is after 20:00
1702469907829567700,131233.71156762695,Time condition met as time is after 20:00
1702469907930214700,131233.8122145996,Time condition met as time is after 20:00
1702469908030922800,131233.91292285157,Time condition met as time is after 20:00
1702469908131630600,131234.01363061523,Time condition met as time is after 20:00
1702469908232338700,131234.11433862304,Time condition met as time is after 20:00
1702469908333199400,131234.2151994629,Time condition met as time is after 20:00
1702469908433754600,131234.31575463866,Time condition met as time is after 20:00
1702469908534462700,131234.41646264648,Time condition met as time is after 20:00
1702469908635170800,131234.51717089844,Time condition met as time is after 20:00
1702469908735878700,131234.6178786621,Time condition met as time is after 20:00
1702469908836586800,131234.71858666991,Time condition met as time is after 20:00
1702469908937325300,131234.8193251953,Time condition met as time is after 20:00
1702469909038002700,131234.92000268554,Time condition met as time is after 20:00
1702469909138710800,131235.02071069335,Time condition met as time is after 20:00
1702469909239419000,131235.12141894532,Time condition met as time is after 20:00
1702469909340126700,131235.22212670898,Time condition met as time is after 20:00
1702469909440834800,131235.3228347168,Time condition met as time is after 20:00
1702469909541573400,131235.42357348633,Time condition met as time is after 20:00
1702469909642281200,131235.52428125,Time condition met as time is after 20:00
1702469909742989300,131235.6249892578,Time condition met as time is after 20:00
1702469909843667000,131235.7256669922,Time condition met as time is after 20:00
1702469909944449500,131235.82644946288,Time condition met as time is after 20:00
1702469910045157600,131235.92715771485,Time condition met as time is after 20:00
1702469910145865500,131236.0278654785,Time condition met as time is after 20:00
1702469910246573600,131236.12857348632,Time condition met as time is after 20:00
1702469910347312000,131236.2293120117,Time condition met as time is after 20:00
1702469910448020000,131236.33002001952,Time condition met as time is after 20:00
1702469910548667100,131236.43066723633,Time condition met as time is after 20:00
1702469910649436200,131236.5314362793,Time condition met as time is after 20:00
1702469910750113500,131236.63211352538,Time condition met as time is after 20:00
1702469910850821600,131236.7328215332,Time condition met as time is after 20:00
1702469910951560200,131236.83356030274,Time condition met as time is after 20:00
1702469911052268000,131236.9342680664,Time condition met as time is after 20:00
1702469911152976100,131237.0349760742,Time condition met as time is after 20:00
1702469911253653500,131237.13565356444,Time condition met as time is after 20:00
1702469911354361600,131237.23636157226,Time condition met as time is after 20:00
1702469911455100200,131237.33710009765,Time condition met as time is after 20:00
1702469911555808300,131237.4378083496,Time condition met as time is after 20:00
1702469911656516000,131237.53851611327,Time condition met as time is after 20:00
1702469911757224200,131237.63922412109,Time condition met as time is after 20:00
1702469911857901600,131237.73990161132,Time condition met as time is after 20:00
1702469911958609700,131237.84060961913,Time condition met as time is after 20:00
1702469912059348200,131237.94134814452,Time condition met as time is after 20:00
1702469912160056300,131238.0420563965,Time condition met as time is after 20:00
1702469912260733700,131238.14273364257,Time condition met as time is after 20:00
1702469912361441800,131238.24344189453,Time condition met as time is after 20:00
1702469912462180400,131238.34418041992,Time condition met as time is after 20:00
1702469912562888200,131238.44488818359,Time condition met as time is after 20:00
1702469912663565800,131238.54556591797,Time condition met as time is after 20:00
1702469912764304100,131238.6463041992,Time condition met as time is after 20:00
1702469912864981800,131238.74698168944,Time condition met as time is after 20:00
1702469912965720300,131238.84772021484,Time condition met as time is after 20:00
1702469913066397700,131238.94839770507,Time condition met as time is after 20:00
1702469913167136300,131239.04913623046,Time condition met as time is after 20:00
1702469913267844400,131239.14984423827,Time condition met as time is after 20:00
1702469913368552200,131239.25055224609,Time condition met as time is after 20:00
1702469913469260300,131239.3512602539,Time condition met as time is after 20:00
1702469913569938000,131239.45193798828,Time condition met as time is after 20:00
1702469913670645800,131239.55264575194,Time condition met as time is after 20:00
1702469913771353900,131239.65335375976,Time condition met as time is after 20:00
1702469913872123000,131239.75412280273,Time condition met as time is after 20:00
1702469913972800300,131239.85480029296,Time condition met as time is after 20:00
1702469914073478000,131239.9554777832,Time condition met as time is after 20:00
1702469914174216400,131240.05621655274,Time condition met as time is after 20:00
1702469914274924300,131240.1569243164,Time condition met as time is after 20:00
1702469914375632400,131240.2576323242,Time condition met as time is after 20:00
1702469914476340500,131240.35834057617,Time condition met as time is after 20:00
1702469914577048300,131240.45904833984,Time condition met as time is after 20:00
1702469914677756400,131240.55975634765,Time condition met as time is after 20:00
1702469914778464500,131240.6604645996,Time condition met as time is after 20:00
1702469914879081000,131240.7610810547,Time condition met as time is after 20:00
1702469914979788800,131240.86178881835,Time condition met as time is after 20:00
1702469915080497000,131240.96249682616,Time condition met as time is after 20:00
1702469915181296400,131241.0632963867,Time condition met as time is after 20:00
1702469915282004500,131241.16400439452,Time condition met as time is after 20:00
1702469915382712600,131241.2647126465,Time condition met as time is after 20:00
1702469915483420400,131241.36542041015,Time condition met as time is after 20:00
1702469915584250600,131241.46625073242,Time condition met as time is after 20:00
1702469915684836600,131241.56683666992,Time condition met as time is after 20:00
1702469915785544400,131241.66754443359,Time condition met as time is after 20:00
1702469915886252500,131241.7682524414,Time condition met as time is after 20:00
1702469915986930000,131241.86892993163,Time condition met as time is after 20:00
1702469916087668500,131241.96966845702,Time condition met as time is after 20:00
1702469916188346000,131242.0703461914,Time condition met as time is after 20:00
1702469916289420300,131242.171420166,Time condition met as time is after 20:00
1702469916389792500,131242.27179248046,Time condition met as time is after 20:00
1702469916490500600,131242.37250048827,Time condition met as time is after 20:00
1702469916591178000,131242.4731779785,Time condition met as time is after 20:00
1702469916691855600,131242.5738557129,Time condition met as time is after 20:00
1702469916792533000,131242.67453295898,Time condition met as time is after 20:00
1702469916893241000,131242.7752409668,Time condition met as time is after 20:00
1702469916993918500,131242.87591845702,Time condition met as time is after 20:00
1702469917094657000,131242.9766569824,Time condition met as time is after 20:00
1702469917195334700,131243.0773347168,Time condition met as time is after 20:00
1702469917296042500,131243.17804248046,Time condition met as time is after 20:00
1702469917396750600,131243.27875048827,Time condition met as time is after 20:00
1702469917497489200,131243.37948925782,Time condition met as time is after 20:00
1702469917598166500,131243.4801665039,Time condition met as time is after 20:00
1702469917698874600,131243.5808745117,Time condition met as time is after 20:00
1702469917799582500,131243.68158251952,Time condition met as time is after 20:00
1702469917900290600,131243.78229052734,Time condition met as time is after 20:00
1702469918000998700,131243.88299853515,Time condition met as time is after 20:00
1702469918101706500,131243.98370654296,Time condition met as time is after 20:00
1702469918202384100,131244.0843840332,Time condition met as time is after 20:00
1702469918303122700,131244.18512280274,Time condition met as time is after 20:00
1702469918403830500,131244.2858305664,Time condition met as time is after 20:00
1702469918504538600,131244.3865385742,Time condition met as time is after 20:00
1702469918605246700,131244.48724682617,Time condition met as time is after 20:00
1702469918705985300,131244.58798535157,Time condition met as time is after 20:00
1702469918806693000,131244.68869311523,Time condition met as time is after 20:00
1702469918907401200,131244.78940112304,Time condition met as time is after 20:00
1702469919008170200,131244.890170166,Time condition met as time is after 20:00
1702469919108847600,131244.99084765624,Time condition met as time is after 20:00
1702469919209555700,131245.09155566405,Time condition met as time is after 20:00
1702469919310294300,131245.19229418944,Time condition met as time is after 20:00
1702469919411002400,131245.2930024414,Time condition met as time is after 20:00
1702469919511710200,131245.39371020507,Time condition met as time is after 20:00
1702469919612418300,131245.49441821288,Time condition met as time is after 20:00
1702469919713095700,131245.59509570312,Time condition met as time is after 20:00
1702469919813803800,131245.69580371093,Time condition met as time is after 20:00
1702469919914542300,131245.79654223632,Time condition met as time is after 20:00
1702469920015219700,131245.89721972655,Time condition met as time is after 20:00
1702469920115927800,131245.99792773437,Time condition met as time is after 20:00
1702469920216636000,131246.09863598633,Time condition met as time is after 20:00
1702469920317343700,131246.19934375,Time condition met as time is after 20:00
1702469920418051800,131246.3000517578,Time condition met as time is after 20:00
1702469920518790400,131246.4007902832,Time condition met as time is after 20:00
1702469920619467800,131246.50146777343,Time condition met as time is after 20:00
1702469920720175900,131246.60217578124,Time condition met as time is after 20:00
1702469920820884000,131246.7028840332,Time condition met as time is after 20:00
1702469920921591800,131246.80359179687,Time condition met as time is after 20:00
1702469921022300000,131246.90429980468,Time condition met as time is after 20:00
1702469921122977300,131247.0049772949,Time condition met as time is after 20:00
1702469921223715800,131247.1057158203,Time condition met as time is after 20:00
1702469921324454400,131247.2064543457,Time condition met as time is after 20:00
1702469921425131800,131247.30713183593,Time condition met as time is after 20:00
1702469921525840000,131247.40783984374,Time condition met as time is after 20:00
1702469921626548000,131247.50854785155,Time condition met as time is after 20:00
1702469921727286500,131247.6092866211,Time condition met as time is after 20:00
1702469921828208000,131247.7102080078,Time condition met as time is after 20:00
1702469921928702500,131247.81070239257,Time condition met as time is after 20:00
1702469922029349400,131247.91134936523,Time condition met as time is after 20:00
1702469922130088000,131248.01208789062,Time condition met as time is after 20:00
1702469922230796000,131248.11279614258,Time condition met as time is after 20:00
1702469922331503900,131248.21350390624,Time condition met as time is after 20:00
1702469922432212000,131248.31421191405,Time condition met as time is after 20:00
1702469922532920000,131248.41492016602,Time condition met as time is after 20:00
1702469922633597400,131248.5155974121,Time condition met as time is after 20:00
1702469922734336000,131248.6163359375,Time condition met as time is after 20:00
1702469922835044000,131248.71704418946,Time condition met as time is after 20:00
1702469922935752000,131248.81775195312,Time condition met as time is after 20:00
1702469923036490500,131248.9184904785,Time condition met as time is after 20:00
1702469923137198600,131249.01919848632,Time condition met as time is after 20:00
1702469923237876000,131249.11987597655,Time condition met as time is after 20:00
1702469923338584000,131249.22058398437,Time condition met as time is after 20:00
1702469923439322600,131249.32132250976,Time condition met as time is after 20:00
1702469923540030500,131249.42203051757,Time condition met as time is after 20:00
1702469923640738600,131249.52273852538,Time condition met as time is after 20:00
1702469923741446700,131249.62344677735,Time condition met as time is after 20:00
1702469923842154500,131249.724154541,Time condition met as time is after 20:00
1702469923942862600,131249.82486254882,Time condition met as time is after 20:00
1702469924043570700,131249.92557080078,Time condition met as time is after 20:00
1702469924144248000,131250.02624804687,Time condition met as time is after 20:00
1702469924245200100,131250.1272001953,Time condition met as time is after 20:00
1702469924345664000,131250.2276640625,Time condition met as time is after 20:00
1702469924446372000,131250.3283720703,Time condition met as time is after 20:00
1702469924547110700,131250.4291105957,Time condition met as time is after 20:00
1702469924647727000,131250.52972705077,Time condition met as time is after 20:00
1702469924748618200,131250.63061816405,Time condition met as time is after 20:00
1702469924849234700,131250.73123461913,Time condition met as time is after 20:00
1702469924949942800,131250.8319428711,Time condition met as time is after 20:00
1702469925050650600,131250.93265063476,Time condition met as time is after 20:00
1702469925151358700,131251.03335864257,Time condition met as time is after 20:00
1702469925252066800,131251.13406689453,Time condition met as time is after 20:00
1702469925352774700,131251.2347746582,Time condition met as time is after 20:00
1702469925453482800,131251.335482666,Time condition met as time is after 20:00
1702469925554190800,131251.43619091797,Time condition met as time is after 20:00
1702469925654868200,131251.53686816405,Time condition met as time is after 20:00
1702469925755576300,131251.63757641602,Time condition met as time is after 20:00
1702469925856284200,131251.73828417968,Time condition met as time is after 20:00
1702469925957022700,131251.83902270507,Time condition met as time is after 20:00
1702469926057730800,131251.93973071288,Time condition met as time is after 20:00
1702469926158408200,131252.04040820312,Time condition met as time is after 20:00
1702469926259146800,131252.1411467285,Time condition met as time is after 20:00
1702469926359824400,131252.2418244629,Time condition met as time is after 20:00
1702469926460532200,131252.34253222655,Time condition met as time is after 20:00
1702469926561240300,131252.44324023437,Time condition met as time is after 20:00
1702469926661979000,131252.54397875976,Time condition met as time is after 20:00
1702469926762656300,131252.64465625,Time condition met as time is after 20:00
1702469926863334000,131252.74533398438,Time condition met as time is after 20:00
1702469926964011300,131252.84601123046,Time condition met as time is after 20:00
1702469927064719400,131252.94671923827,Time condition met as time is after 20:00
1702469927165427200,131253.04742724609,Time condition met as time is after 20:00
1702469927266104800,131253.14810473632,Time condition met as time is after 20:00
1702469927366812700,131253.24881274413,Time condition met as time is after 20:00
1702469927467490300,131253.34949023437,Time condition met as time is after 20:00
1702469927568228900,131253.45022875976,Time condition met as time is after 20:00
1702469927668936700,131253.55093676757,Time condition met as time is after 20:00
1702469927769644800,131253.65164477538,Time condition met as time is after 20:00
1702469927870353000,131253.7523527832,Time condition met as time is after 20:00
1702469927971060700,131253.853060791,Time condition met as time is after 20:00
1702469928071768800,131253.95376879882,Time condition met as time is after 20:00
1702469928172477000,131254.05447680663,Time condition met as time is after 20:00
1702469928273184800,131254.15518481444,Time condition met as time is after 20:00
1702469928373923300,131254.25592333984,Time condition met as time is after 20:00
1702469928474601000,131254.35660107422,Time condition met as time is after 20:00
1702469928575431000,131254.4574309082,Time condition met as time is after 20:00
1702469928676047400,131254.55804736327,Time condition met as time is after 20:00
1702469928776725000,131254.65872509766,Time condition met as time is after 20:00
1702469928877463600,131254.75946362305,Time condition met as time is after 20:00
1702469928978232600,131254.86023266602,Time condition met as time is after 20:00
1702469929078910000,131254.9609099121,Time condition met as time is after 20:00
1702469929179587600,131255.0615876465,Time condition met as time is after 20:00
1702469929280326000,131255.16232592773,Time condition met as time is after 20:00
1702469929381034000,131255.26303393554,Time condition met as time is after 20:00
1702469929481772500,131255.36377246093,Time condition met as time is after 20:00
1702469929582480600,131255.4644807129,Time condition met as time is after 20:00
1702469929683158000,131255.56515795898,Time condition met as time is after 20:00
1702469929783866000,131255.66586621094,Time condition met as time is after 20:00
1702469929884574000,131255.7665739746,Time condition met as time is after 20:00
1702469929985312500,131255.8673125,Time condition met as time is after 20:00
1702469930086020600,131255.9680205078,Time condition met as time is after 20:00
1702469930186728400,131256.06872851562,Time condition met as time is after 20:00
1702469930287436500,131256.16943652343,Time condition met as time is after 20:00
1702469930388144600,131256.27014453124,Time condition met as time is after 20:00
1702469930488852500,131256.37085253905,Time condition met as time is after 20:00
1702469930589560600,131256.47156054687,Time condition met as time is after 20:00
1702469930690268700,131256.57226855468,Time condition met as time is after 20:00
1702469930790976500,131256.6729765625,Time condition met as time is after 20:00
1702469930891654100,131256.77365405273,Time condition met as time is after 20:00
1702469930992820000,131256.87482006836,Time condition met as time is after 20:00
1702469931093100500,131256.97510058593,Time condition met as time is after 20:00
1702469931193808600,131257.07580859374,Time condition met as time is after 20:00
1702469931294486000,131257.17648608398,Time condition met as time is after 20:00
1702469931395224600,131257.27722460937,Time condition met as time is after 20:00
1702469931495902200,131257.3779020996,Time condition met as time is after 20:00
1702469931596610000,131257.4786101074,Time condition met as time is after 20:00
1702469931697318100,131257.57931811523,Time condition met as time is after 20:00
1702469931798026200,131257.68002612304,Time condition met as time is after 20:00
1702469931898734000,131257.78073413085,Time condition met as time is after 20:00
1702469931999442200,131257.88144213866,Time condition met as time is after 20:00
1702469932100150300,131257.98215039063,Time condition met as time is after 20:00
1702469932200888800,131258.08288891602,Time condition met as time is after 20:00
1702469932301596700,131258.18359667968,Time condition met as time is after 20:00
1702469932402274300,131258.28427441407,Time condition met as time is after 20:00
1702469932502982100,131258.38498217773,Time condition met as time is after 20:00
1702469932603720700,131258.48572070312,Time condition met as time is after 20:00
1702469932704428800,131258.58642871093,Time condition met as time is after 20:00
1702469932805106200,131258.68710620116,Time condition met as time is after 20:00
1702469932905753300,131258.78775341797,Time condition met as time is after 20:00
1702469933006461200,131258.88846118163,Time condition met as time is after 20:00
1702469933109214000,131258.99121386718,Time condition met as time is after 20:00
1702469933207877400,131259.0898774414,Time condition met as time is after 20:00
1702469933308585200,131259.19058520507,Time condition met as time is after 20:00
1702469933409293300,131259.29129321288,Time condition met as time is after 20:00
1702469933510001200,131259.3920012207,Time condition met as time is after 20:00
1702469933610709200,131259.4927092285,Time condition met as time is after 20:00
1702469933711417300,131259.59341723632,Time condition met as time is after 20:00
1702469933812156000,131259.69415600586,Time condition met as time is after 20:00
1702469933912863700,131259.79486376952,Time condition met as time is after 20:00
1702469934013571800,131259.89557177734,Time condition met as time is after 20:00
1702469934114280000,131259.9962800293,Time condition met as time is after 20:00
1702469934214957300,131260.09695727538,Time condition met as time is after 20:00
1702469934315665400,131260.19766552735,Time condition met as time is after 20:00
1702469934416363000,131260.29836303712,Time condition met as time is after 20:00
1702469934517070800,131260.39907080078,Time condition met as time is after 20:00
1702469934617779000,131260.49977905274,Time condition met as time is after 20:00
1702469934718425900,131260.60042578125,Time condition met as time is after 20:00
1702469934819225600,131260.70122558594,Time condition met as time is after 20:00
1702469934919964200,131260.80196411134,Time condition met as time is after 20:00
1702469935020672000,131260.90267211915,Time condition met as time is after 20:00
1702469935121380000,131261.00338012696,Time condition met as time is after 20:00
1702469935222088200,131261.10408813477,Time condition met as time is after 20:00
1702469935322765600,131261.204765625,Time condition met as time is after 20:00
1702469935423443000,131261.3054428711,Time condition met as time is after 20:00
1702469935524151000,131261.40615112305,Time condition met as time is after 20:00
1702470018195408600,131344.0774086914,Time condition met as time is after 20:00
1702470018296147200,131344.1781472168,Time condition met as time is after 20:00
1702470018396855300,131344.2788552246,Time condition met as time is after 20:00
1702470018497532700,131344.37953271484,Time condition met as time is after 20:00
1702470018598271200,131344.48027124023,Time condition met as time is after 20:00
1702470018698979300,131344.58097924804,Time condition met as time is after 20:00
1702470018799687200,131344.68168725586,Time condition met as time is after 20:00
1702470018900395300,131344.78239526367,Time condition met as time is after 20:00
1702470019001103400,131344.88310327148,Time condition met as time is after 20:00
1702470019101902800,131344.98390283203,Time condition met as time is after 20:00
1702470019202488800,131345.08448876953,Time condition met as time is after 20:00
1702470019303196700,131345.18519677734,Time condition met as time is after 20:00
1702470019403935200,131345.28593530273,Time condition met as time is after 20:00
1702470019504643300,131345.38664331054,Time condition met as time is after 20:00
1702470019605259800,131345.48725976562,Time condition met as time is after 20:00
1702470019706059300,131345.58805932617,Time condition met as time is after 20:00
1702470019806737000,131345.6887368164,Time condition met as time is after 20:00
1702470019907444700,131345.78944482422,Time condition met as time is after 20:00
1702470020008183300,131345.8901833496,Time condition met as time is after 20:00
1702470020108891400,131345.99089135742,Time condition met as time is after 20:00
1702470020209599200,131346.0915991211,Time condition met as time is after 20:00
1702470020310276900,131346.19227685547,Time condition met as time is after 20:00
1702470020410985000,131346.29298486328,Time condition met as time is after 20:00
1702470020511692800,131346.3936928711,Time condition met as time is after 20:00
1702470020612401000,131346.4944008789,Time condition met as time is after 20:00
1702470020713108700,131346.5951086426,Time condition met as time is after 20:00
1702470020813847300,131346.6958474121,Time condition met as time is after 20:00
1702470020914525000,131346.79652490234,Time condition met as time is after 20:00
1702470021015263500,131346.89726342773,Time condition met as time is after 20:00
1702470021115940900,131346.99794091797,Time condition met as time is after 20:00
1702470021216649000,131347.09864892578,Time condition met as time is after 20:00
1702470021317387500,131347.19938745117,Time condition met as time is after 20:00
1702470021418095400,131347.30009545898,Time condition met as time is after 20:00
1702470021519230700,131347.4012307129,Time condition met as time is after 20:00
1702470021619389400,131347.5013894043,Time condition met as time is after 20:00
1702470021720189000,131347.60218896484,Time condition met as time is after 20:00
1702470021820927500,131347.70292749023,Time condition met as time is after 20:00
1702470021921635600,131347.80363549804,Time condition met as time is after 20:00
1702470022022343400,131347.90434350586,Time condition met as time is after 20:00
1702470022123021000,131348.0050209961,Time condition met as time is after 20:00
1702470022223729000,131348.1057290039,Time condition met as time is after 20:00
1702470022324437000,131348.20643701172,Time condition met as time is after 20:00
1702470022425145000,131348.30714501953,Time condition met as time is after 20:00
1702470022525853000,131348.40785302734,Time condition met as time is after 20:00
1702470022626561000,131348.50856103515,Time condition met as time is after 20:00
1702470022727360500,131348.6093605957,Time condition met as time is after 20:00
1702470022828007400,131348.71000732423,Time condition met as time is after 20:00
1702470022928685000,131348.8106850586,Time condition met as time is after 20:00
1702470023029393200,131348.9113930664,Time condition met as time is after 20:00
1702470023130101000,131349.01210107422,Time condition met as time is after 20:00
1702470023230839600,131349.1128395996,Time condition met as time is after 20:00
1702470023331517200,131349.21351708984,Time condition met as time is after 20:00
1702470023432255500,131349.3142553711,Time condition met as time is after 20:00
1702470023532902700,131349.4149025879,Time condition met as time is after 20:00
1702470023633641000,131349.51564086915,Time condition met as time is after 20:00
1702470023734349000,131349.6163491211,Time condition met as time is after 20:00
1702470023835087600,131349.71708764648,Time condition met as time is after 20:00
1702470023935795700,131349.8177956543,Time condition met as time is after 20:00
1702470024036473000,131349.91847314453,Time condition met as time is after 20:00
1702470024137181200,131350.01918115234,Time condition met as time is after 20:00
1702470024237889000,131350.11988891603,Time condition met as time is after 20:00
1702470024338597000,131350.22059716797,Time condition met as time is after 20:00
1702470024439305200,131350.32130517578,Time condition met as time is after 20:00
1702470024540043800,131350.42204370117,Time condition met as time is after 20:00
1702470024640751600,131350.52275170898,Time condition met as time is after 20:00
1702470024741459700,131350.6234597168,Time condition met as time is after 20:00
1702470024842167800,131350.7241677246,Time condition met as time is after 20:00
1702470024942875600,131350.82487573242,Time condition met as time is after 20:00
1702470025043583700,131350.92558374023,Time condition met as time is after 20:00
1702470025144291800,131351.02629174804,Time condition met as time is after 20:00
1702470025244969200,131351.12696923828,Time condition met as time is after 20:00
1702470025345677300,131351.2276772461,Time condition met as time is after 20:00
1702470025446385200,131351.3283852539,Time condition met as time is after 20:00
1702470025547093200,131351.42909326172,Time condition met as time is after 20:00
1702470025647801300,131351.52980126953,Time condition met as time is after 20:00
1702470025748509200,131351.63050927734,Time condition met as time is after 20:00
1702470025849217300,131351.73121728515,Time condition met as time is after 20:00
1702470025949955800,131351.83195581054,Time condition met as time is after 20:00
1702470026050633200,131351.93263330078,Time condition met as time is after 20:00
1702470026151341300,131352.0333413086,Time condition met as time is after 20:00
1702470026252049400,131352.1340493164,Time condition met as time is after 20:00
1702470026352787700,131352.23478759767,Time condition met as time is after 20:00
1702470026453495800,131352.3354958496,Time condition met as time is after 20:00
1702470026554204000,131352.43620385742,Time condition met as time is after 20:00
1702470026654881300,131352.53688134765,Time condition met as time is after 20:00
1702470026755589400,131352.63758935547,Time condition met as time is after 20:00
1702470026856297200,131352.73829711915,Time condition met as time is after 20:00
1702470026957035800,131352.83903588867,Time condition met as time is after 20:00
1702470027057713400,131352.9397133789,Time condition met as time is after 20:00
1702470027158421200,131353.0404211426,Time condition met as time is after 20:00
1702470027259159800,131353.1411599121,Time condition met as time is after 20:00
1702470027359837400,131353.24183740234,Time condition met as time is after 20:00
1702470027460545300,131353.34254516603,Time condition met as time is after 20:00
1702470027561283800,131353.44328393554,Time condition met as time is after 20:00
1702470027661992000,131353.54399194336,Time condition met as time is after 20:00
1702470027762700000,131353.64469995117,Time condition met as time is after 20:00
1702470027863407900,131353.74540795898,Time condition met as time is after 20:00
1702470027964116000,131353.8461159668,Time condition met as time is after 20:00
1702470028064824000,131353.9468239746,Time condition met as time is after 20:00
1702470028165440500,131354.04744042968,Time condition met as time is after 20:00
1702470028276191700,131354.15819165038,Time condition met as time is after 20:00
1702470028376899600,131354.2588996582,Time condition met as time is after 20:00
1702470028477607700,131354.359607666,Time condition met as time is after 20:00
1702470028578407200,131354.46040722655,Time condition met as time is after 20:00
1702470028678962700,131354.56096264647,Time condition met as time is after 20:00
1702470028779731700,131354.66173168944,Time condition met as time is after 20:00
1702470028880439800,131354.76243969725,Time condition met as time is after 20:00
1702470028981147600,131354.86314770507,Time condition met as time is after 20:00
1702470029081947100,131354.9639470215,Time condition met as time is after 20:00
1702470029182563600,131355.06456347657,Time condition met as time is after 20:00
1702470029283210800,131355.16521069335,Time condition met as time is after 20:00
1702470029383979800,131355.26597973632,Time condition met as time is after 20:00
1702470029484687600,131355.3666875,Time condition met as time is after 20:00
1702470029585487400,131355.46748730468,Time condition met as time is after 20:00
1702470029686103800,131355.56810375975,Time condition met as time is after 20:00
1702470029786811600,131355.66881176757,Time condition met as time is after 20:00
1702470029887519700,131355.76951977538,Time condition met as time is after 20:00
1702470029988227800,131355.8702277832,Time condition met as time is after 20:00
1702470030089057800,131355.97105786132,Time condition met as time is after 20:00
1702470030189674200,131356.0716743164,Time condition met as time is after 20:00
1702470030290351900,131356.17235180663,Time condition met as time is after 20:00
1702470030391090400,131356.27309033202,Time condition met as time is after 20:00
1702470030491798300,131356.37379833983,Time condition met as time is after 20:00
1702470030592628500,131356.47462841796,Time condition met as time is after 20:00
1702470030693214500,131356.57521435546,Time condition met as time is after 20:00
1702470030793891800,131356.6758918457,Time condition met as time is after 20:00
